상호명,도로명주소,행정동명,위도,경도
카페7(cafe7),"서울특별시 관악구 신림로 216-1, 1층 (신림동)",서림동,37.476865435338,126.937607912421
청년장인,"서울특별시 관악구 봉천로 209, 롯데백화점 지하2층 (봉천동)",보라매동,37.4904954867064,126.924981674031
엘리14(Alley14),"서울특별시 관악구 낙성대역14길 3, 1층 (봉천동)",인헌동,37.4738934262169,126.96451510215
아이센스리그피씨방 봉일시장점,"서울특별시 관악구 은천로 37, 지1층 (봉천동)",은천동,37.4863497537626,126.939571497277
에스엔에스(SNS)PC,"서울특별시 관악구 신림로 321, 2층 (신림동)",서원동,37.4828969433377,126.929546648038
카페봉봉,"서울특별시 관악구 관천로12길 27, 1층 101호 (신림동, 그랜드힐)",신림동,37.4862220429741,126.926182893966
카페소소리,"서울특별시 관악구 행운1마길 2, 1층 101-1호 (봉천동, 관악태우미소가)",행운동,37.4839483810756,126.955845466061
인마인드커피,"서울특별시 관악구 은천로 9, 1층 104호 (봉천동)",보라매동,37.4864827700744,126.936363390086
카페토리,"서울특별시 관악구 복은길 53, 1층 103호 (신림동)",서림동,37.4746347237148,126.938829817251
카페 188,"서울특별시 관악구 남부순환로188길 9, 차일드빌딩 1층 (신림동)",서원동,37.484143464897,126.933549246906
OJE COFFEE(오제커피),"서울특별시 관악구 신림로21길 39, 1층 (신림동)",대학동,37.468655708931,126.935277133072
인정식빵,"서울특별시 관악구 봉천로 247-1, 1층 (봉천동)",보라매동,37.4891513161929,126.929287264245
공들인 하루,"서울특별시 관악구 관천로10길 20, 현대 1층 (신림동)",신림동,37.4850483987451,126.926486276945
이디야커피 신림신화교점,"서울특별시 관악구 신림로 199, 1층 (신림동)",서림동,37.4755283029632,126.936194282286
웰빙쌀빵,"서울특별시 관악구 남부순환로 지하 1614, 2호선 신림역사내 230-09호 (신림동)",신림동,37.4842176141092,126.92980331103
이마트24 관악문성로점,"서울특별시 관악구 문성로38길 25, 지하1층 (신림동)",서원동,37.4775396960194,126.930411353552
메가엠지씨커피 신대방역점,"서울특별시 관악구 난곡로 367, 경신빌딩 1층 (신림동)",조원동,37.4867009567317,126.913354117853
에그앙,"서울특별시 관악구 신림로58길 64, 1층 103호 (신림동)",서원동,37.4824236934225,126.933519903757
미소당 베이커리 회기점,"서울특별시 동대문구 회기로 143-1, 1층 (회기동)",회기동,37.5916985221752,127.052584547175
쥬빌리마을카페,"서울특별시 구로구 구로중앙로28길 53-12, 2층 (구로동)",구로5동,37.5006019322559,126.888217042032
보은하다,"서울특별시 구로구 경인로67길 23 (신도림동,신도림푸르지오2차 101-127호)",신도림동,37.5104826397728,126.889481191271
그린솔 카페(greensol cafe),"서울특별시 관악구 중앙길 14, 1층 (봉천동)",중앙동,37.4840752792345,126.953588941106
그로비(GROV),"서울특별시 동작구 보라매로3길 29, 1층 18,19,20호 (신대방동, 해태보라매타워)",신대방2동,37.4912113425285,126.924990343437
카페 드 크레프트 세이브존 노원점,"서울특별시 노원구 한글비석로 57, 세이브존 지하1층 (하계동)",하계1동,37.6366235844053,127.068915344466
카페세모(Cafe Semo),"서울특별시 강북구 삼양로19길 34, 삼각산동주민센터, 삼각산어린이도서관 3층 (미아동)",삼각산동,37.6151482159574,127.020742108822
발도스커피,"서울특별시 동대문구 답십리로 237, 1층 (장안동)",장안2동,37.5729391451261,127.066787665355
빽다방 419사거리점,"서울특별시 강북구 삼양로 507, 1층 (수유동)",우이동,37.6484873189409,127.013927471388
퍼스트커피랩 서초점,"서울특별시 서초구 서초대로77길 61, S&G TOWER 서초 4층 (서초동)",서초4동,37.5024331030407,127.023686484894
크레센도우(crescen dough),"서울특별시 성북구 종암로 180, 최응규내과의원 1층 (하월곡동)",월곡1동,37.6058443380492,127.031666985385
카페 뮤즈,"서울특별시 서초구 방배로10길 10-4, 지하2층 (방배동)",방배3동,37.4809671659984,126.998577919614
씨유 효령로점,"서울특별시 서초구 남부순환로315길 100, 대광빌딩 1층 (서초동)",서초3동,37.4828893278742,127.007518970619
크레이지스위트 후르츠톡 회기상봉점,"서울특별시 중랑구 중랑천로10길 55, 1층 가운데호 (상봉동)",상봉2동,37.5924716705129,127.076050522131
참호도과자 앤 커피,"서울특별시 서초구 효령로 292, 서울남부터미널 121-1호 (서초동)",서초3동,37.4835466074664,127.015110886678
LOFT,"서울특별시 서초구 방배로 95, 서경빌딩 2층 (방배동)",방배1동,37.4826824600832,126.996387507623
Cafe' J 카페제이,"서울특별시 서초구 동작대로 172, 왕실빌딩 지하1층 (방배동)",방배본동,37.4919315087093,126.9831199106
OOSA(오오사),"서울특별시 서초구 동광로3길 122, 107호 (방배동)",방배본동,37.4963377271232,126.984613890668
라크리마 외교타운점,"서울특별시 서초구 남부순환로 2558, 외교타운 1층 (서초동)",서초2동,37.4835973628557,127.029691745321
몽쥬카페,"서울특별시 서초구 원터길 18, 1층 (원지동)",양재2동,37.4438267386193,127.056346109662
카페온화 서초점,"서울특별시 서초구 반포대로 105, 다안빌딩 1~2층 (서초동)",서초3동,37.4895173548362,127.008407716668
영도커피,"서울특별시 서초구 효령로 20, 1층 101호 (방배동)",방배3동,37.4772873962528,126.987258770986
더베이크(THE  BAKE),"서울특별시 서초구 신반포로 지하 188, 강남고속터미널역 3호선 지하1층 (반포동)",반포4동,37.5049267445237,127.004949918697
크레이지스위트 크로플 회기상봉점,"서울특별시 중랑구 중랑천로10길 55, 1층 가운데호 (상봉동)",상봉2동,37.5924716705129,127.076050522131
커피베이 방배카페거리점,"서울특별시 서초구 방배중앙로 185, 1층 (방배동)",방배본동,37.4955690256417,126.985626706086
바인스데코,"서울특별시 서초구 사평대로10길 7-3, 101호 (반포동)",반포4동,37.4977896358485,126.992247030271
예고(YEGO),"서울특별시 서초구 사임당로18길 18, 1층 (서초동)",서초1동,37.4888090991767,127.019038737028
고품격커피공장 교대점,"서울특별시 서초구 서초중앙로20길 29, 1층 101호 (서초동)",서초1동,37.4924791971376,127.015823156896
매머드 익스프레스 강남해커스타운점,"서울특별시 서초구 서초대로77길 9, 강남 누드죤빌딩 1층 105호 (서초동)",서초4동,37.49858941826,127.026213341634
박쉐프 떡뽁이,"서울특별시 서초구 강남대로 224, 지하1층 B-B-05호 (양재동, 양재한신휴플러스)",양재1동,37.4840177269747,127.035117473843
카페 달달하다,"서울특별시 서초구 방배천로2안길 55, 1층 (방배동)",방배2동,37.4794283191906,126.983855004117
cafe SORBUS,"서울특별시 서초구 방배로26길 71-5, 1층 (방배동)",방배4동,37.4907968442494,126.996222591667
메가 온오프,"서울특별시 서초구 효령로 321, 메가스터디 1층 (서초동)",서초1동,37.4861262360947,127.019172155661
진미당 명품 꽈배기,"서울특별시 서초구 동광로12가길 34, 1층 (방배동)",방배4동,37.4874817603421,126.982898840931
사과나무 카페 베이커리(Cafe Bakery),"서울특별시 중랑구 용마산로94가길 19, 1층 101호 (면목동)",면목3.8동,37.5882702139716,127.097110141546
고메찬,"서울특별시 서초구 신반포로 100, 래미안 퍼스티지 신반포역상가 지1층 B05호 (반포동)",반포2동,37.5030849342672,126.995693596225
청계산성,"서울특별시 서초구 청계산로 121, 1층 (신원동)",내곡동,37.4535817475587,127.051399660895
까페 해도씨(cafe HAEDOSSI),"서울특별시 서초구 청계산로 235, 2층 (신원동)",양재2동,37.4447149948759,127.057948527681
제주스 강남고속터미널점,"서울특별시 서초구 신반포로 194, 강남고속버스터미널 지하1층 푸드1호 (반포동)",반포4동,37.5064357442307,127.006834366246
자스아일랜드,"서울특별시 서초구 성촌1길 6, 1층 2호 (우면동)",양재1동,37.4658268175581,127.022406869541
Fruits(푸루츠),"서울특별시 서초구 강남대로37길 12-11, 1층 (서초동)",서초2동,37.4853439765118,127.032401534355
익투스,"서울특별시 서초구 서초대로 22-13, 1층 (방배동)",방배2동,37.4850462588051,126.984989214851
베이커리 밀리옹,"서울특별시 서초구 서초대로26길 19, 상가동 1층 101호 (방배동, 브라운스톤방배)",방배1동,37.4870421074416,126.994732856217
Off22(초우지),"서울특별시 서초구 방배중앙로15길 2, 1층 101호 (방배동)",방배4동,37.4885056730086,126.988095749199
STAND BY 8591(팔오구일),"서울특별시 서초구 서초대로 323, 1층 4호 (서초동)",서초4동,37.4948845692016,127.016812452546
몽구떼,"서울특별시 서초구 사평대로53길 30, 102호 (반포동)",반포1동,37.5056661419269,127.021537283989
청계산 커피 에코,"서울특별시 서초구 청계산로 233, 1층 (원지동)",양재2동,37.4448580244058,127.057869872421
까페오봉,"서울특별시 서초구 신반포로23길 41, 상가동 1층 102호 (잠원동, 신반포2지구아파트)",반포3동,37.5116583511688,127.00446943136
매머드 익스프레스 서초센트럴점,"서울특별시 서초구 반포대로18길 36, 107호 (서초동, 서초센트럴IPARK)",서초3동,37.4872095260345,127.011468498188
조르막(Jormak),"서울특별시 서초구 반포대로39길 42, 1층 (반포동)",반포4동,37.4983169621251,127.001997457151
CUPN CROWN(컵앤 크라운),"서울특별시 서초구 청계산로 237, 2층 (원지동)",양재2동,37.4445823262873,127.058028546717
서초커피 109,"서울특별시 서초구 방배로 109, 서초리더스빌딩 1층 (방배동)",방배1동,37.4838120355338,126.995807993999
국민우유집 강남점,"서울특별시 서초구 사평대로55길 45, 1층 101호 (반포동)",반포1동,37.5059359255975,127.021903800868
고품격 커피공장(서초중앙로점),"서울특별시 서초구 서초중앙로24길 43, 상가 105동  지하1층 107호 (서초동, 유원서초아파트)",서초4동,37.4959475181655,127.018985138118
카페코너,"서울특별시 서초구 신반포로47길 36, 남전빌딩 1층 102호 (잠원동)",잠원동,37.512344820029,127.019027068855
(주)라온스포츠,"서울특별시 서초구 서초중앙로24길 27, G5센트럴프라자 지하1층 B114-2호 (서초동)",서초4동,37.4954109950647,127.016402306519
투나인,"서울특별시 서초구 샘마을1길 9-1, 1층 (내곡동)",내곡동,37.458090443918,127.070704162865
고디바 삼성타운,"서울특별시 서초구 서초대로78길 22, 1층 (서초동)",서초2동,37.4958057253368,127.027547429997
별책다방,"서울특별시 광진구 광나루로16길 5, 1층 (화양동)",화양동,37.5472881792834,127.06950790879
투썸플레이스 청계산입구역점,"서울특별시 서초구 청계산로 201, 서초포레지움 1층 103, 104, 105호 (신원동)",내곡동,37.4475096609039,127.056101491622
얌리,"서울특별시 서초구 도구로 114, 1층 101호 (방배동)",방배4동,37.4865765847202,126.986165056383
프론트바이슈퍼픽션,"서울특별시 서초구 양재천로 71, 1층 101호 (양재동)",양재1동,37.4751013151523,127.0372575604
Arista coffee(아리스타 커피),"서울특별시 서초구 서초대로38길 12, 1층 117호 (서초동, 마제스타시티, 힐스테이트 서리풀)",서초3동,37.4904950346372,127.005381592272
에이티플러스,"서울특별시 서초구 양재천로21길 25, 1층 (양재동)",양재1동,37.4768583886489,127.039163404937
레어마카롱,"서울특별시 서초구 반포대로24길 47, 1층 (서초동)",서초3동,37.4891417255476,127.011591364982
daily3 coffee(데일리3커피),"서울특별시 서초구 사임당로 105, 102호 (서초동)",서초1동,37.4905455065109,127.021239172023
카페큐,"서울특별시 서초구 강남대로 27, AT센터 1,2 전시장 (양재동)",양재2동,37.4682787075426,127.039136433366
(주)동원홈푸드 샌드프레소 동원 F&B빌딩점,"서울특별시 서초구 마방로 60, 동원에프앤비 빌딩 1층 (양재동)",양재2동,37.4771795240907,127.043741743515
핑크피그,"서울특별시 서초구 강남대로 27, AT센터 1층 (양재동)",양재2동,37.4682787075426,127.039136433366
브라더또띠아,"서울특별시 서초구 강남대로 27, AT센터 1층 (양재동)",양재2동,37.4682787075426,127.039136433366
Ghost yogurt(고스트요거트),"서울특별시 서초구 서초중앙로20길 37, 1층 (서초동)",서초1동,37.4925406797603,127.016237149788
커피사피엔스 양재봉진점,"서울특별시 서초구 동산로 66, 봉진빌딩 1층 103호 (양재동)",양재2동,37.4718915590099,127.045951561756
할리스커피 서초마제스타시티점,"서울특별시 서초구 서초대로38길 12, 1층 (서초동, 마제스타시티, 힐스테이트 서리풀)",서초3동,37.4904950346372,127.005381592272
미미고 신사역점,"서울특별시 서초구 강남대로 621, 잠원동 K-TOWER 1층 (잠원동)",잠원동,37.5171318016078,127.018788592522
구름비,"서울특별시 서초구 서초대로 334, 1층 111호 (서초동, 브라운스톤서초)",서초1동,37.4947103651076,127.018290955985
만랩커피 교대점,"서울특별시 서초구 서초대로52길 38, 1층 102호 (서초동)",서초1동,37.4921215646695,127.014599693373
라일락 휴게소,"서울특별시 서초구 사평대로55길 47, 지하1층 (반포동)",반포1동,37.5060391179206,127.021756463374
민석씨,"서울특별시 서초구 서초대로 125, 은혜빌딩 1층 103호 (방배동)",방배4동,37.488634596004,126.995922606171
