행정동명,미세먼지지수,공원수,도시농업(프로그램수),거주_유동_인구당_매출액,채소가게수,제로웨이스트 가게수,승하차인원_버스_지하철,카페수,유치원_초등학교,인구수,총_10대,총_20_30대,총_60대이상,1인세대
답십리1동,0.006927069831374984,0.15384615384615385,0.0,0.04575014689963937,0.023255813953488372,0.0,0.125937355493511,0.10344827586206896,0.12315710562954392,0.6531369431193683,0.30915034457326424,0.4620438049710954,0.48602736776603656,0.43824475611815616
답십리2동,0.006927069831374984,0.15384615384615385,0.0,0.02982617205131098,0.05813953488372093,0.0,0.12488273952256776,0.10344827586206896,0.20801678605023843,0.6427874020141155,0.2820473495316514,0.4052238130758473,0.6537754785123873,0.38503112378825305
당산1동,0.11596963905685745,0.038461538461538464,0.18181818181818182,0.091324859657175,0.09302325581395349,0.06451612903225806,0.13543525553117208,0.16748768472906403,0.10994789425882098,0.45524032694507205,0.1946231753339964,0.6058082903181606,0.5123465920387569,0.6138752681790315
당산2동,0.16653001428821193,0.2692307692307693,0.0,0.13455986845862328,0.023255813953488372,0.0,0.2844518036263746,0.17980295566502463,0.1563774816426622,0.8974251680754317,0.2836875798202907,0.6116060536924485,0.4192037466268958,0.5891855915324924
대림1동,0.011834497892940894,0.07692307692307693,0.0,0.08625300654278613,0.03488372093023256,0.0,0.11500610999257901,0.0665024630541872,0.24655184735217958,0.26203029542221107,0.2476501078793884,0.4006379804757234,0.6961817461199974,0.4989459792850539
대림2동,0.011834497892940894,0.038461538461538464,0.0,0.015014298869048617,0.05813953488372093,0.0,0.059405972060886984,0.04187192118226601,0.38467971232629616,0.20526124919798028,0.19166196941943103,0.4683109677781703,0.714125809866421,0.650720635156454
대림3동,0.011834497892940894,0.19230769230769232,0.0,0.047151474917623615,0.03488372093023256,0.0,0.10548384414142553,0.09852216748768473,0.316891705704038,0.47909169526041234,0.25602840530742543,0.40973240484460527,0.6936797023320566,0.44205909590230796
대방동,0.011834497892940894,0.11538461538461539,0.18181818181818182,0.051967349526903746,0.0,0.03225806451612903,0.2709981667373805,0.09605911330049262,0.1606773598614176,0.8699751722598823,0.4520726894895929,0.46204737597385415,0.48850528597019793,0.4819932894411214
대조동,0.004928528796474367,0.15384615384615385,0.0,0.09593200682225454,0.10465116279069767,0.03225806451612903,0.2825825219782286,0.17980295566502463,0.08428613309880813,0.6329120986414483,0.2407467474102132,0.5375028204666731,0.5829945602312981,0.6144973944247767
대치1동,0.014203808984090037,0.3076923076923077,0.0,0.06827869885871969,0.03488372093023256,0.0,0.18445450505352268,0.0665024630541872,0.29011099899078485,0.20342009094205932,1.0,0.22561082012566386,0.3547686925425749,0.0
대치2동,0.014203808984090037,0.11538461538461539,0.0,0.2102331937956294,0.03488372093023256,0.03225806451612903,0.31587628734921663,0.2142857142857143,0.1863555339491392,0.38812173961558843,0.7620199822157467,0.2963936842753415,0.45880585540629587,0.15705516024706395
대치4동,0.014203808984090037,0.07692307692307693,0.0,0.17825988610300372,0.023255813953488372,0.0,0.21006880164162017,0.3054187192118227,0.24387657724514927,0.13476720506597484,0.5365721785783841,0.4890471275889046,0.34065742412058453,0.6155469207602335
대학동,0.007225494510794531,0.2692307692307693,0.0,0.06595558280365607,0.0,0.0,0.24297430307152262,0.19704433497536947,0.09364820846906662,0.5568108907300471,0.17325434654423735,0.7137353066343797,0.4107527697058015,0.8993251907926999
대흥동,0.11363348626342157,0.07692307692307693,0.0,0.02031709930630847,0.023255813953488372,0.03225806451612903,0.24017965020226273,0.16748768472906403,0.31869197727572823,0.2743325801322286,0.2617392642785994,0.6422810309016825,0.42756643875555894,0.7382116616047952
도곡1동,0.006474911226193848,0.15384615384615385,0.09090909090909091,0.0003027116442798003,0.023255813953488372,0.03225806451612903,0.20157201872353858,0.09852216748768473,0.3327867271146999,0.1608781766953999,0.5177295904736005,0.38515764836751476,0.46955355229203427,0.31377182515430885
도곡2동,0.006474911226193848,0.3076923076923077,0.0,0.1412319190890844,0.011627906976744186,0.03225806451612903,0.12442561567378624,0.10344827586206896,0.21187091227318539,0.32592685580383296,0.6568707672780454,0.3029477577499945,0.47305745697138113,0.13676244584400327
도림동,0.011834497892940894,0.07692307692307693,0.0,0.050864835162333595,0.011627906976744186,0.0,0.08430677406693501,0.0665024630541872,0.1298774634366862,0.3656930844980054,0.20959511922662336,0.4950874650385886,0.5870366846619616,0.5870979856283628
도봉1동,0.010203712523587607,0.42307692307692313,0.0,0.04301233535562382,0.08139534883720931,0.0,0.07731590436100388,0.0665024630541872,0.2839926902751241,0.436493988339331,0.22949034288167044,0.3209967110554453,0.8731295929181836,0.48642669763209856
도봉2동,0.010203712523587607,0.2692307692307693,0.0,0.004175705551844487,0.09302325581395349,0.0,0.13231802047893654,0.06157635467980296,0.13270762011002862,0.5968979273021453,0.24575649033659785,0.34960338319618955,0.7898072806518511,0.36272897539343796
도화동,0.07839525896630514,0.07692307692307693,0.0,0.07908865931311662,0.046511627906976744,0.0,0.11599398482221696,0.10837438423645321,0.22239412105978298,0.4486846877005049,0.3155738618904073,0.4457810934755434,0.5818780781064742,0.40989039305381925
독산1동,0.007225494510794531,0.3076923076923077,0.18181818181818182,0.02694030649960154,0.03488372093023256,0.03225806451612903,0.35649092029147866,0.16995073891625617,0.22745815511659961,1.0,0.2598920216442377,0.6809600137161596,0.5131969571340121,0.6100577796852695
독산2동,0.007225494510794531,0.23076923076923078,0.0,0.00981079703053353,0.09302325581395349,0.0,0.10780707148876709,0.06896551724137931,0.2547347436038806,0.37542890618461794,0.2556194373112994,0.41634515066808503,0.6743035953399696,0.5274769835206251
